Id,Texto,Sentimiento,Texto_preprocesado
1.1029459224540938e+34,"@QuimTorraiPla Fotitos pa ti. Altre cosa: Coneixes als germana Badia? Sí, aquells a qui els hi portes flors cada any??? Sí home, al carrer Muntaner .. 😉 https://t.co/Ojc8b2RD8Q",Negativo,"['fotitos', 'pa', 'ti', 'cosa', 'coneixes', 'germana', 'badia', 'sí', 'porte', 'flors', 'any', 'sí', 'home', 'carrer', 'muntaner']"
1.0958763400652064e+34,"@calperello @er_pllo @govern Clar us la sua, per què com viviu a la vostre república imaginària...qui governi a l'Estat no us afecta. Es pitjor que parlar amb un nen de tres anys...sou patetics.",Negativo,"['clar', 'sua', 'viviu', 'república', 'imaginàriaqui', 'governi', 'lestat', 'afecta', 'pitjor', 'parlar', 'nen', 'tres', 'anyssou', 'patetics']"
1.1041412208661135e+18,Santa Eulàlia és dona. Santa Madrona és dona. Barcelona té nom de dona. Catalunya té nom de dona. Victòria té nom de dona. Democràcia té nom de dona. Independència té nom de dona. República té nom de dona. Llibertat té nom de dona.  DONEC PERFICIAM!,Positivo,"['santa', 'eulàlia', 'dona', 'santa', 'madrona', 'dona', 'barcelona', 'té', 'nom', 'dona', 'catalunya', 'té', 'nom', 'dona', 'victòria', 'té', 'nom', 'dona', 'democràcia', 'té', 'nom', 'dona', 'independència', 'té', 'nom', 'dona', 'república', 'té', 'nom', 'dona', 'llibertat', 'té', 'nom', 'dona', 'donec', 'perficiam']"
1.1033677026164407e+34,"Jo també m’he quedat amb això. “Per generar referents, necessitem quotes. Per això necesaitem que els homes facin un pas al costat” Gran @clara_peya https://t.co/rvdaojkbzS",Neutral,"['m', 'quedat', 'generar', 'referent', 'necessitem', 'quote', 'necesaitem', 'home', 'facin', 'costat', 'gran']"
1.0413534622005862e+18,La majoria de pares i mestres reconeixem la #llenguacatalana com a llengua vehicular i d'aprenentatge i com a garantia d'unitat entre un alumnat amb més de 200 llengües maternes. Alguns polítics intenten fer creure que l'#escolacatalana divideix. Avui s'ha demostrat.,Positivo,"['majoria', 'pares', 'mestres', 'reconeixem', 'llengua', 'vehicular', 'daprenentatge', 'garantia', 'dunitat', 'alumnat', 'llengües', 'maternes', 'polítics', 'intenten', 'creure', 'l', 'divideix', 'avui', 'sha', 'demostrat']"
1.0959624046163108e+18,"Gràcies, ho esteu fent molt bé @EspanaGlobal ! Segons aquesta dona, Referèndum = Violació El presentador no donava crèdit... #ThisIsTheRealSpain  #JoAcuso https://t.co/S2NqREbXSi",Positivo,"['gràcies', 'fent', 'segons', 'dona', 'referèndum', 'violació', 'presentador', 'donava', 'crèdit']"
1.035856123579048e+33,"AGRAÏM a l'advocat @BenEmmerson1 el seu constant suport a la reivindicació catalana. Un defensor com ell és un tresor. THANK YOU VERY MUCH, Ben, for your strong support and your encouraging words! ❤️🌹 https://t.co/iGINZCEYxZ",Negativo,"['agraïm', 'ladvocat', 'constant', 'suport', 'reivindicació', 'catalana', 'defensor', 'ell', 'tresor', 'thank', 'you', 'very', 'much', 'ben', 'for', 'your', 'strong', 'support', 'and', 'your', 'encouraging', 'word']"
1.0921235919094865e+34,"Periodista Laura Fàbregas o bé o sap res o menteix. Sí, les enquestes diuen que el 80% dels catalans volen un referèndum. Fins i tot ho diu El País, un diari quasi tan unionista com ella... #FAQStherealTV3 @laurafabel  https://t.co/jPDdnbCYAC",Positivo,"['periodista', 'laura', 'fàbregas', 're', 'menteix', 'sí', 'enquestes', 'diuen', 'catalan', 'volen', 'referèndum', 'diu', 'país', 'diari', 'quasi', 'unionista', 'ella']"
1.0366950290148352e+34,"Messi:  Amb els meus fills parlo català . Èxits esportius i vida personal, el capità del Barça se sincera al @totcosta #FCBLive Entrevista sencera 👉 https://t.co/i96jqgldF7 https://t.co/gFm1sqVwmo",Negativo,"['messi', 'fill', 'parlo', 'català', 'èxits', 'esportius', 'vida', 'personal', 'capità', 'barça', 'se', 'sincera', 'entrevista', 'sencera']"
1.1039156476232828e+34,Csstellví dona la raó a @EnricMillo; els CDR ja existien al setembre i estaven formats per persones de diferents entitats. https://t.co/LlgSzNBSOc,Negativo,"['csstellví', 'dona', 'raó', 'cdr', 'existien', 'setembre', 'format', 'persones', 'diferents', 'entitats']"
1.1037275225445252e+34,"@Eva_Granados  Les dones pararem aquest divendres #8M   estem convençudes que la igualtat és el motor de la llibertat i la democràcia, i que la igualtat ha de ser el vector rector de qualsevol govern  #Parlament  #LaEspañaQueQuieresEsFeminista https://t.co/2DfNYmWemS",Negativo,"['dones', 'pararem', 'divendres', 'convençudes', 'igualtat', 'motor', 'llibertat', 'democràcia', 'igualtat', 'vector', 'rector', 'qualsevol', 'govern']"
1.1037027197795205e+34,"RT @EnricMillo: @3gerardpique No difamis el meu nom home.., que jo no t'he insultat mai.",Negativo,"['difamis', 'nom', 'home', 'the', 'insultat', 'mai']"
1.102936479561671e+34,"Bugaderes, filadores, revenedores, fabricants de puntes, de collars i rosaris per encàrrec, continuadores dels oficis dels marits difunts… Algunes de les dones dels s. XVII i XVIII sortien de la norma i actuaven d'emprenedores #donesdelBorn #DiaDones19  #ARQUEOBORN https://t.co/2K0svsxAKa",Negativo,"['bugaderes', 'filadores', 'revenedores', 'fabricants', 'puntes', 'collar', 'rosaris', 'encàrrec', 'continuadores', 'oficis', 'marits', 'difunts', 'dones', 's', 'xvii', 'xviii', 'sortien', 'norma', 'actuaven', 'demprenedores']"
1.1027986803299942e+18,Un trós més per lligar amb Esc. Dolors Monserdà. Es la noia que primer estiren dels cabells i foten cop de puny abans de llençar-la contra el terra. Desgraciats fdp. #1oct #Mamporreros https://t.co/6pEBUxTyVf,Positivo,"['trós', 'lligar', 'esc', 'dolor', 'monserdà', 'noia', 'estiren', 'cabell', 'foten', 'cop', 'puny', 'llençarla', 'terra', 'desgraciats', 'fdp']"
1.0959543876823775e+34,"Ahir va fer 80 anys que el meu pare, amb 12, va creuar el coll d'Ares. Ahir va ser també un dia nefast pel futur de Catalunya. No puc deixar de preguntar-me perquè els que ens manen son tan curts de mires. Ho devem ser, potser, tots. Com si no sabéssim el pa que s'hi dona.",Negativo,"['ahir', 'anys', 'pare', 'creuar', 'coll', 'dare', 'ahir', 'dia', 'nefast', 'futur', 'catalunya', 'deixar', 'preguntarme', 'manen', 'curts', 'mire', 'devem', 'sabéssim', 'pa', 'shi', 'dona']"
1.1028790461097085e+34,"Nou cas d'estudi #AnarxiuSida! 🔴 A partir d'avui, l'exposició examina l’entrada del VIH a Barcelona, que troba en el consum d’heroïna una via de propagació mortal. Això dona pas a un entramat d’estigmatització, desatenció, control i invisibilització. ➡️ https://t.co/2IPDF1WMy3 https://t.co/FIGDOpafMB",Neutral,"['nou', 'ca', 'destudi', 'partir', 'davui', 'lexposició', 'examina', 'l', 'entrada', 'vih', 'barcelona', 'troba', 'consum', 'd', 'heroïna', 'via', 'propagació', 'mortal', 'dona', 'entramat', 'd', 'estigmatització', 'desatenció', 'control', 'invisibilització']"
1.0463037670655016e+34,Exigeixo al @govern del senyor @QuimTorraiPla que cesi immediatament a @MiquelBuch del càrrec de conseller d’interior com a conseqüència d’una brutal actuació dels mossos sota el seu comandament! #OmplimStJaume29 #BuchDimissio #28Sep https://t.co/kzF7sZK5yT,Negativo,"['exigeixo', 'senyor', 'cesi', 'immediatament', 'càrrec', 'conseller', 'd', 'interior', 'conseqüència', 'd', 'brutal', 'actuació', 'mossos', 'comandament']"
1.1037362684947252e+18,"Vinga, fot-li empenta que és de Reus!  Castellvi identifica com a independentistes radicals a @Arran_jovent Mare de Déu... Només nomena aquesta formació davant del Suprem #técollonslacosa",Positivo,"['vinga', 'fotli', 'empenta', 'reus', 'castellvi', 'identifica', 'independentistes', 'radical', 'mare', 'déu', 'nomena', 'formació', 'davant', 'suprem']"
1.0463556794416332e+18,RT @krutx: #MiquelBuchdimissió @KRLS senyor President si us plau fora el govern. Eleccions @cupnacional i fem ja la RepubliKat,Positivo,"['senyor', 'president', 'plau', 'govern', 'eleccions', 'republikat']"
1.1040205413741077e+34,La única objecció que se li pot posar al tweet del @soler_toni és que no s'esperés a avui per poder commemorar el dia de la dona treballadora com correspon.,Negativo,"['única', 'objecció', 'se', 'pot', 'posar', 'tweet', 'sesperés', 'avui', 'commemorar', 'dia', 'dona', 'treballadora', 'correspon']"
1.0960188222791065e+34,@gabrielrufian Salvajada la teva traició d’ahir. Traició a qui no sap si ha de demanar diners als pares per donar de dinar els fills.  T’ho recordarem cada dia.,Negativo,"['salvajada', 'traició', 'd', 'ahir', 'traició', 'demanar', 'diner', 'pares', 'donar', 'dinar', 'fill', 't', 'recordarem', 'dia']"
1.1033739367780844e+34,"Mor José Pedro Pérez-Llorca, un dels polítics més destacats de la Transició espanyola. Va ser ministre dels governs de Suárez i Calvo-Sotelo i un dels set pares de la Constitució https://t.co/brTmc92uF2 https://t.co/Mcu3XL1kmf",Neutral,"['mor', 'josé', 'pedro', 'pérezllorca', 'polítics', 'destacats', 'transició', 'espanyola', 'ministre', 'governs', 'suárez', 'calvosotelo', 'set', 'pares', 'constitució']"
1.0464015178955244e+34,"Obren el cap a la teva àvia, rebenten ulls, quasi envien a una persona a l'altre barri, destrossen l'escola del teu fill, assenyalen els nostres professors, però els processistes diuen que lo d'avui és un error.  No, noi no, d'això se'n diu DIGNITAT que és el què us falta a molts",Negativo,"['obren', 'cap', 'àvia', 'rebenten', 'ull', 'quasi', 'envien', 'persona', 'laltre', 'barri', 'destrossen', 'lescola', 'fill', 'assenyalen', 'professor', 'processistes', 'diuen', 'lo', 'davui', 'error', 'noi', 'daixò', 'sen', 'diu', 'dignitat', 'falta']"
1.0960424363700675e+18,"#Amer és un poble molt bonic, i no pq sigui el poble de la meva dona o del president...Té una església, uns carrers i una plaça molt bonica, bon menjar i una pastisseria q es diu Puigdemont amb unes pastes boníssimes. I el paisatge? Preciós! Us animeu el dia 16 a visitar-lo? https://t.co/kw0YVGTyhO",Positivo,"['poble', 'bonic', 'pq', 'sigui', 'poble', 'dona', 'presidentté', 'església', 'carrers', 'plaça', 'bonica', 'bon', 'menjar', 'pastisseria', 'q', 'diu', 'puigdemont', 'paste', 'boníssimes', 'paisatge', 'preciós', 'animeu', 'dia', 'visitarlo']"
1.1040351200828376e+34,RT @Marc4618: @CUP_AMB @cupnacional @abc_es @larazon_es @elmundoes Si....pero deprés al parlament no condemneu que a una dona li diguin Put…,Negativo,"['sipero', 'deprés', 'parlament', 'condemneu', 'dona', 'diguin', 'put']"
1.0922091739899372e+34,"Cóm ho han fet? Senzill. Han buscat i rebuscat i mirant els 5 peus al gat, tots els meus comentaris, i reportant el més mínim, a nivells de senyoreta de parvulari. Amb la col·laboració d'algú dins Twitter España, han tret de context qualsevol cosa per convertir-la en sancionable: https://t.co/7aA1jM39vS",Neutral,"['cóm', 'fet', 'senzill', 'buscat', 'rebuscat', 'mirant', 'peus', 'gat', 'comentaris', 'reportant', 'mínim', 'nivells', 'senyoreta', 'parvulari', 'col', 'laboració', 'dalgú', 'twitter', 'españa', 'tret', 'context', 'qualsevol', 'cosa', 'convertirla', 'sancionable']"
1.0432548105171023e+18,"🎥president @KRLS:  El senyor Borrell ha de dir si és demòcrata o autoritari. Tristament passeja pel món la imatge de l'Espanya autoritària: policies que peguen a gent innocent, jutges que empresonen a líders pacifistes, i un govern que no deixar expressar un poble que vol votar  https://t.co/nnkQtpGCsS",Positivo,"['president', 'senyor', 'borrell', 'dir', 'demòcrata', 'autoritari', 'tristament', 'passeja', 'món', 'imatge', 'lespanya', 'autoritària', 'policy', 'peguen', 'gent', 'innocent', 'jutges', 'empresonen', 'líders', 'pacifistes', 'govern', 'deixar', 'expressar', 'poble', 'vol', 'votar']"
1.0919670212170177e+34,Un jutge francès obliga a repetir eleccions en un ajuntament perquè hi ha massa dones en una llista https://t.co/3SJVAYcQFS https://t.co/CXQcL1yVWg,Neutral,"['jutge', 'francès', 'obliga', 'repetir', 'eleccions', 'ajuntament', 'massa', 'dones', 'llista']"
1.095970725444444e+33,@LaPous_ Vols dir que cal anar-hi? Els meus pares mai hi anaven i jo vaig viure molt feliç. 😍,Neutral,"['vols', 'dir', 'cal', 'anarhi', 'pares', 'mai', 'anaven', 'viure', 'feliç']"
1.0978124074628873e+34,"#23F ASSEMBLEA DONES MIGRADES I REFUGIADES. La nostra diversitat és energia, les nostres arrels són fortalesa, la nostra memòria recupera la història, la nostra resistència canvia el futur. Participa!! Juntes en la @vagafeminista8M https://t.co/6iAIA43qKa",Negativo,"['assemblea', 'dones', 'migrades', 'refugiades', 'diversitat', 'energia', 'arrels', 'fortalesa', 'memòria', 'recupera', 'història', 'resistència', 'canvia', 'futur', 'participa', 'juntes']"
1.0989447160901018e+34,"@pauv1979 @BernatDedeu Ens menteixen però dona igual! Van dir que farien la republica però al tribunal reconeixen que no van fer res, que tot era mentida. Van mentir als seus votants però això no es una factura es un pressupost... clar que si! Increïble! #judiciproces #JuicioProces #juicioalproces",Negativo,"['menteixen', 'dona', 'dir', 'farien', 'republica', 'tribunal', 'reconeixen', 're', 'mentida', 'mentir', 'votants', 'factura', 'pressupost', 'clar', 'increïble']"
1.1039944170258308e+34,"El típic votant d’un vox català si algun dia som independents. I com ell, hi ha milers. Només per això s’ha d’acabar amb el processisme i tot nacionalisme i tot intent de separar gent pel seu origen o sentiment de pertanença https://t.co/vMmxM3VgEe",Negativo,"['típic', 'votant', 'd', 'vox', 'català', 'dia', 'independent', 'ell', 'miler', 's', 'd', 'acabar', 'processisme', 'nacionalisme', 'intent', 'separar', 'gent', 'origen', 'sentiment', 'pertanença']"
1.10264399092147e+32,"Capvespre de dilluns,dia llarg i feixuc sort que s’acaba🙃🎗😉  “la magia passa,quan malgrat tot no et dones per vençut”i ara somiem 😍  #bonanitt  #dolçdescans https://t.co/elKyOml0KZ",Neutral,"['capvespre', 'dillunsdia', 'feixuc', 'sort', 's', 'acaba', 'magia', 'passaquan', 'dones', 'vençut', 'ara', 'somiem']"
1.096105074940617e+34,🔴 Buch:  Forn està satisfet perquè ell tenia ganes d'explicar-se i avui ho ha pogut fer  https://t.co/hOsZnwWWUB #JudiciTV3CatRàdio https://t.co/WKz3dxM07R,Neutral,"['buch', 'forn', 'satisfet', 'ell', 'tenia', 'ganes', 'dexplicarse', 'avui', 'pogut']"
1.1037251124303953e+34,"📣ESCALFEM MOTORS PER DEMÀ....  Aquesta tarda-nit, dones, bolleres i trans desbordarem els carrers de BCN  💜  #LaNitÉsNostra, no ens aturarem.                           🧕🏽         🙋🏼‍♀️          🤰🏻            👩🏽‍🎤  📍Avenida Estatut amb Carrer Lisboa a les 19.30h https://t.co/esKQv7JgJn",Negativo,"['escalfem', 'motor', 'demà', 'tardanit', 'dones', 'bolleres', 'trans', 'desbordarem', 'carrers', 'bcn', 'aturarem', 'avenida', 'estatut', 'carrer', 'lisboa', 'h']"
1.0930404116968652e+18,No oblidem a les dones que van perdre la vida ens mans del feixisme defensant la llibertat i la #RepúblicaCatalanaFeminista @senseficcio  #MilicianesTV3 https://t.co/PyoZfkTKpV,Positivo,"['oblidem', 'dones', 'perdre', 'vida', 'man', 'feixisme', 'defensant', 'llibertat']"
1.042382115273429e+33,RT @naciodigital: ÚLTIMA HORA Imputen 13 policies més per les càrregues de l'1-O a l'escola Ramon Llull on un home va perdre l'ull https://…,Negativo,"['última', 'hora', 'imputen', 'policy', 'càrregues', 'lo', 'lescola', 'ramon', 'llull', 'home', 'perdre', 'lull']"
1.1037196147463824e+34,Aquest dijous hem vist llaços liles al Tribunal Suprem. Raül Romeva ha fet una piulada en suport de les dones i del #8M https://t.co/ZjwShTvFRs #JudiciTV3CatRàdio https://t.co/S16yoXcFZz,Neutral,"['dijous', 'vist', 'llaços', 'liles', 'tribunal', 'suprem', 'raül', 'romeva', 'fet', 'piulada', 'suport', 'dones']"
1.1025074481271072e+34,"José Antonio Nieto, ex-secretari d'Estat de Seguretat:  El major Trapero, el 20S, va posar com a excusa per no actuar la presència de nens i gent gran a la concentració davant la Conselleria  https://t.co/2Fh8oAdKTL #JudiciTV3CatRàdio https://t.co/0V7dQpAZIk",Neutral,"['josé', 'antonio', 'nieto', 'exsecretari', 'destat', 'seguretat', 'major', 'trapero', 's', 'posar', 'excusa', 'actuar', 'presència', 'nens', 'gent', 'gran', 'concentració', 'davant', 'conselleria']"
1.0395599504717537e+34,"En sortir de l'ofrena floral, just a la sortida m'he trobat el gran Roger Español. Després de parlar una estona amb ell, l'hi he preguntat que hi feia allà, i m'ha respost:  Esperant a que surtin els del PSC, a veure si tenen collons de mirar-me a la cara . Èpic. #Diada2018",Negativo,"['sortir', 'lofrena', 'floral', 'just', 'sortida', 'mhe', 'trobat', 'gran', 'roger', 'español', 'parlar', 'estona', 'ell', 'lhi', 'preguntat', 'feia', 'mha', 'respost', 'esperant', 'surtin', 'psc', 'veure', 'tenen', 'collons', 'mirarme', 'cara', 'èpic']"
1.0460377194561167e+18,"@paarals Pues de moment a fet molt més que molts de nosaltres.....ha entrat una samarreta a favor del presos polítics en un programa facha. Fins ara no s' havia fet mai. Si és o no independentista, ell sabrà.",Positivo,"['pues', 'moment', 'fet', 'nosaltresha', 'entrat', 'samarreta', 'favor', 'presos', 'polítics', 'programa', 'facha', 'ara', 's', 'fet', 'mai', 'independentista', 'ell', 'sabrà']"
